team,entry,topic,slot,schedule,stat,N,result
6,0,ACCOMMODATION,NEIGHBOURHOOD,2,acc,26,0.1538462
6,0,ACCOMMODATION,NEIGHBOURHOOD,2,precision,11,0.3636364
6,0,ACCOMMODATION,NEIGHBOURHOOD,2,recall,19,0.2105263
6,0,ACCOMMODATION,NEIGHBOURHOOD,2,f1,26,0.2666667
6,0,ACCOMMODATION,all,2,acc,118,0.0254237
6,0,ACCOMMODATION,all,2,precision,132,0.3484848
6,0,ACCOMMODATION,all,2,recall,236,0.1949153
6,0,ACCOMMODATION,all,2,f1,322,0.2500000
6,0,basic,total_wall_time,,,,0.1
6,0,basic,sessions,,,,10
6,0,basic,utterances,,,,14878
6,0,basic,wall_time_per_utterance,,,,6.72133351257e-06
6,0,basic,dataset,,,,dstc5_test
6,1,all,all,1,acc,12290,0.0340114
6,1,all,all,1,precision,18685,0.3896709
6,1,all,all,1,recall,28749,0.2532610
6,1,all,all,1,f1,40153,0.3069950
6,1,FOOD,INFO,1,acc,1966,0.3092574
6,1,FOOD,INFO,1,precision,1166,0.6046312
6,1,FOOD,INFO,1,recall,1945,0.3624679
6,1,FOOD,INFO,1,f1,2406,0.4532305
6,1,FOOD,CUISINE,1,acc,886,0.1534989
6,1,FOOD,CUISINE,1,precision,482,0.3070539
6,1,FOOD,CUISINE,1,recall,673,0.2199108
6,1,FOOD,CUISINE,1,f1,1007,0.2562771
6,1,FOOD,TYPE_OF_PLACE,1,acc,588,0.2431973
6,1,FOOD,TYPE_OF_PLACE,1,precision,382,0.3900524
6,1,FOOD,TYPE_OF_PLACE,1,recall,378,0.3941799
6,1,FOOD,TYPE_OF_PLACE,1,f1,611,0.3921053
6,1,FOOD,DRINK,1,acc,288,0.1493056
6,1,FOOD,DRINK,1,precision,239,0.1799163
6,1,FOOD,DRINK,1,recall,112,0.3839286
6,1,FOOD,DRINK,1,f1,308,0.2450142
6,1,FOOD,PLACE,1,acc,829,0.0530760
6,1,FOOD,PLACE,1,precision,458,0.0960699
6,1,FOOD,PLACE,1,recall,527,0.0834915
6,1,FOOD,PLACE,1,f1,941,0.0893401
6,1,FOOD,MEAL_TIME,1,acc,179,0.0055866
6,1,FOOD,MEAL_TIME,1,precision,171,0.0760234
6,1,FOOD,MEAL_TIME,1,recall,46,0.2826087
6,1,FOOD,MEAL_TIME,1,f1,204,0.1198157
6,1,FOOD,DISH,1,acc,1800,0.1616667
6,1,FOOD,DISH,1,precision,708,0.4223164
6,1,FOOD,DISH,1,recall,1865,0.1603217
6,1,FOOD,DISH,1,f1,2274,0.2324135
6,1,FOOD,NEIGHBOURHOOD,1,acc,360,0.2388889
6,1,FOOD,NEIGHBOURHOOD,1,precision,145,0.5931034
6,1,FOOD,NEIGHBOURHOOD,1,recall,310,0.2774194
6,1,FOOD,NEIGHBOURHOOD,1,f1,369,0.3780220
6,1,FOOD,all,1,acc,2683,0.0365263
6,1,FOOD,all,1,precision,3751,0.3964276
6,1,FOOD,all,1,recall,5856,0.2539276
6,1,FOOD,all,1,f1,8120,0.3095659
6,1,ATTRACTION,INFO,1,acc,4685,0.2189968
6,1,ATTRACTION,INFO,1,precision,2709,0.4891104
6,1,ATTRACTION,INFO,1,recall,4948,0.2677850
6,1,ATTRACTION,INFO,1,f1,6332,0.3460885
6,1,ATTRACTION,TYPE_OF_PLACE,1,acc,2284,0.2123468
6,1,ATTRACTION,TYPE_OF_PLACE,1,precision,1631,0.3114654
6,1,ATTRACTION,TYPE_OF_PLACE,1,recall,1388,0.3659942
6,1,ATTRACTION,TYPE_OF_PLACE,1,f1,2511,0.3365353
6,1,ATTRACTION,ACTIVITY,1,acc,1826,0.1133625
6,1,ATTRACTION,ACTIVITY,1,precision,1052,0.2252852
6,1,ATTRACTION,ACTIVITY,1,recall,1233,0.1922141
6,1,ATTRACTION,ACTIVITY,1,f1,2048,0.2074398
6,1,ATTRACTION,PLACE,1,acc,4333,0.1848604
6,1,ATTRACTION,PLACE,1,precision,1877,0.4469899
6,1,ATTRACTION,PLACE,1,recall,3987,0.2104339
6,1,ATTRACTION,PLACE,1,f1,5025,0.2861528
6,1,ATTRACTION,TIME,1,acc,431,0.0812065
6,1,ATTRACTION,TIME,1,precision,273,0.1355311
6,1,ATTRACTION,TIME,1,recall,300,0.1233333
6,1,ATTRACTION,TIME,1,f1,536,0.1291449
6,1,ATTRACTION,NEIGHBOURHOOD,1,acc,1914,0.3166144
6,1,ATTRACTION,NEIGHBOURHOOD,1,precision,869,0.7318757
6,1,ATTRACTION,NEIGHBOURHOOD,1,recall,1843,0.3450895
6,1,ATTRACTION,NEIGHBOURHOOD,1,f1,2076,0.4690265
6,1,ATTRACTION,all,1,acc,5949,0.0386620
6,1,ATTRACTION,all,1,precision,8411,0.4258709
6,1,ATTRACTION,all,1,recall,13699,0.2614789
6,1,ATTRACTION,all,1,f1,18528,0.3240163
6,1,TRANSPORTATION,INFO,1,acc,1272,0.1761006
6,1,TRANSPORTATION,INFO,1,precision,497,0.4748491
6,1,TRANSPORTATION,INFO,1,recall,1195,0.1974895
6,1,TRANSPORTATION,INFO,1,f1,1456,0.2789598
6,1,TRANSPORTATION,FROM,1,acc,1230,0.0829268
6,1,TRANSPORTATION,FROM,1,precision,735,0.1387755
6,1,TRANSPORTATION,FROM,1,recall,1055,0.0966825
6,1,TRANSPORTATION,FROM,1,f1,1688,0.1139665
6,1,TRANSPORTATION,TO,1,acc,1202,0.1089850
6,1,TRANSPORTATION,TO,1,precision,571,0.2311734
6,1,TRANSPORTATION,TO,1,recall,1081,0.1221092
6,1,TRANSPORTATION,TO,1,f1,1520,0.1598063
6,1,TRANSPORTATION,STATION,1,acc,1140,0.0657895
6,1,TRANSPORTATION,STATION,1,precision,1072,0.0699627
6,1,TRANSPORTATION,STATION,1,recall,269,0.2788104
6,1,TRANSPORTATION,STATION,1,f1,1266,0.1118568
6,1,TRANSPORTATION,LINE,1,acc,242,0.1074380
6,1,TRANSPORTATION,LINE,1,precision,42,0.6190476
6,1,TRANSPORTATION,LINE,1,recall,263,0.0988593
6,1,TRANSPORTATION,LINE,1,f1,279,0.1704918
6,1,TRANSPORTATION,TYPE,1,acc,1791,0.3981016
6,1,TRANSPORTATION,TYPE,1,precision,1000,0.7540000
6,1,TRANSPORTATION,TYPE,1,recall,1771,0.4257482
6,1,TRANSPORTATION,TYPE,1,f1,2017,0.5442079
6,1,TRANSPORTATION,TICKET,1,acc,61,0.2950820
6,1,TRANSPORTATION,TICKET,1,precision,36,0.5000000
6,1,TRANSPORTATION,TICKET,1,recall,43,0.4186047
6,1,TRANSPORTATION,TICKET,1,f1,61,0.4556962
6,1,TRANSPORTATION,all,1,acc,1940,0.0211340
6,1,TRANSPORTATION,all,1,precision,3953,0.3397420
6,1,TRANSPORTATION,all,1,recall,5677,0.2365686
6,1,TRANSPORTATION,all,1,f1,8287,0.2789200
6,1,SHOPPING,INFO,1,acc,601,0.1680532
6,1,SHOPPING,INFO,1,precision,218,0.5275229
6,1,SHOPPING,INFO,1,recall,603,0.1907131
6,1,SHOPPING,INFO,1,f1,706,0.2801462
6,1,SHOPPING,TYPE_OF_PLACE,1,acc,490,0.2061224
6,1,SHOPPING,TYPE_OF_PLACE,1,precision,326,0.3098160
6,1,SHOPPING,TYPE_OF_PLACE,1,recall,331,0.3051360
6,1,SHOPPING,TYPE_OF_PLACE,1,f1,556,0.3074581
6,1,SHOPPING,PLACE,1,acc,435,0.1310345
6,1,SHOPPING,PLACE,1,precision,314,0.2324841
6,1,SHOPPING,PLACE,1,recall,277,0.2635379
6,1,SHOPPING,PLACE,1,f1,518,0.2470389
6,1,SHOPPING,NEIGHBOURHOOD,1,acc,411,0.3138686
6,1,SHOPPING,NEIGHBOURHOOD,1,precision,214,0.6028037
6,1,SHOPPING,NEIGHBOURHOOD,1,recall,330,0.3909091
6,1,SHOPPING,NEIGHBOURHOOD,1,f1,415,0.4742647
6,1,SHOPPING,TIME,1,acc,0,-
6,1,SHOPPING,TIME,1,precision,0,-
6,1,SHOPPING,TIME,1,recall,0,-
6,1,SHOPPING,TIME,1,f1,0,-
6,1,SHOPPING,all,1,acc,745,0.0536913
6,1,SHOPPING,all,1,precision,1072,0.3899254
6,1,SHOPPING,all,1,recall,1541,0.2712524
6,1,SHOPPING,all,1,f1,2195,0.3199388
6,1,ACCOMMODATION,INFO,1,acc,854,0.2599532
6,1,ACCOMMODATION,INFO,1,precision,361,0.7146814
6,1,ACCOMMODATION,INFO,1,recall,917,0.2813522
6,1,ACCOMMODATION,INFO,1,f1,1020,0.4037559
6,1,ACCOMMODATION,TYPE_OF_PLACE,1,acc,501,0.1477046
6,1,ACCOMMODATION,TYPE_OF_PLACE,1,precision,468,0.1581197
6,1,ACCOMMODATION,TYPE_OF_PLACE,1,recall,140,0.5285714
6,1,ACCOMMODATION,TYPE_OF_PLACE,1,f1,534,0.2434211
6,1,ACCOMMODATION,PLACE,1,acc,913,0.0668127
6,1,ACCOMMODATION,PLACE,1,precision,510,0.1196078
6,1,ACCOMMODATION,PLACE,1,recall,782,0.0780051
6,1,ACCOMMODATION,PLACE,1,f1,1231,0.0944272
6,1,ACCOMMODATION,NEIGHBOURHOOD,1,acc,238,0.2436975
6,1,ACCOMMODATION,NEIGHBOURHOOD,1,precision,159,0.3647799
6,1,ACCOMMODATION,NEIGHBOURHOOD,1,recall,137,0.4233577
6,1,ACCOMMODATION,NEIGHBOURHOOD,1,f1,238,0.3918919
6,1,ACCOMMODATION,all,1,acc,973,0.0092497
6,1,ACCOMMODATION,all,1,precision,1498,0.3010681
6,1,ACCOMMODATION,all,1,recall,1976,0.2282389
6,1,ACCOMMODATION,all,1,f1,3023,0.2596431
6,1,all,all,2,acc,1307,0.0382555
6,1,all,all,2,precision,2301,0.4063451
6,1,all,all,2,recall,2993,0.3123956
6,1,all,all,2,f1,4359,0.3532301
6,1,FOOD,INFO,2,acc,191,0.3455497
6,1,FOOD,INFO,2,precision,132,0.5833333
6,1,FOOD,INFO,2,recall,178,0.4325843
6,1,FOOD,INFO,2,f1,233,0.4967742
6,1,FOOD,CUISINE,2,acc,105,0.1809524
6,1,FOOD,CUISINE,2,precision,67,0.3283582
6,1,FOOD,CUISINE,2,recall,75,0.2933333
6,1,FOOD,CUISINE,2,f1,120,0.3098592
6,1,FOOD,TYPE_OF_PLACE,2,acc,77,0.1818182
6,1,FOOD,TYPE_OF_PLACE,2,precision,60,0.2500000
6,1,FOOD,TYPE_OF_PLACE,2,recall,36,0.4166667
6,1,FOOD,TYPE_OF_PLACE,2,f1,81,0.3125000
6,1,FOOD,DRINK,2,acc,31,0.1935484
6,1,FOOD,DRINK,2,precision,28,0.2142857
6,1,FOOD,DRINK,2,recall,10,0.6000000
6,1,FOOD,DRINK,2,f1,32,0.3157895
6,1,FOOD,PLACE,2,acc,105,0.0761905
6,1,FOOD,PLACE,2,precision,61,0.1311475
6,1,FOOD,PLACE,2,recall,65,0.1230769
6,1,FOOD,PLACE,2,f1,118,0.1269841
6,1,FOOD,MEAL_TIME,2,acc,15,0.0000000
6,1,FOOD,MEAL_TIME,2,precision,15,0.0666667
6,1,FOOD,MEAL_TIME,2,recall,3,0.3333333
6,1,FOOD,MEAL_TIME,2,f1,17,0.1111111
6,1,FOOD,DISH,2,acc,171,0.2397661
6,1,FOOD,DISH,2,precision,80,0.5375000
6,1,FOOD,DISH,2,recall,174,0.2471264
6,1,FOOD,DISH,2,f1,211,0.3385827
6,1,FOOD,NEIGHBOURHOOD,2,acc,38,0.2894737
6,1,FOOD,NEIGHBOURHOOD,2,precision,20,0.5500000
6,1,FOOD,NEIGHBOURHOOD,2,recall,30,0.3666667
6,1,FOOD,NEIGHBOURHOOD,2,f1,39,0.4400000
6,1,FOOD,all,2,acc,272,0.0330882
6,1,FOOD,all,2,precision,463,0.3952484
6,1,FOOD,all,2,recall,571,0.3204904
6,1,FOOD,all,2,f1,851,0.3539652
6,1,ATTRACTION,INFO,2,acc,453,0.2163355
6,1,ATTRACTION,INFO,2,precision,269,0.4758364
6,1,ATTRACTION,INFO,2,recall,465,0.2752688
6,1,ATTRACTION,INFO,2,f1,606,0.3487738
6,1,ATTRACTION,TYPE_OF_PLACE,2,acc,256,0.2460938
6,1,ATTRACTION,TYPE_OF_PLACE,2,precision,206,0.3252427
6,1,ATTRACTION,TYPE_OF_PLACE,2,recall,137,0.4890511
6,1,ATTRACTION,TYPE_OF_PLACE,2,f1,276,0.3906706
6,1,ATTRACTION,ACTIVITY,2,acc,183,0.1857923
6,1,ATTRACTION,ACTIVITY,2,precision,121,0.3223140
6,1,ATTRACTION,ACTIVITY,2,recall,125,0.3120000
6,1,ATTRACTION,ACTIVITY,2,f1,207,0.3170732
6,1,ATTRACTION,PLACE,2,acc,460,0.2521739
6,1,ATTRACTION,PLACE,2,precision,230,0.5391304
6,1,ATTRACTION,PLACE,2,recall,423,0.2931442
6,1,ATTRACTION,PLACE,2,f1,529,0.3797856
6,1,ATTRACTION,TIME,2,acc,48,0.1250000
6,1,ATTRACTION,TIME,2,precision,36,0.1666667
6,1,ATTRACTION,TIME,2,recall,31,0.1935484
6,1,ATTRACTION,TIME,2,f1,61,0.1791045
6,1,ATTRACTION,NEIGHBOURHOOD,2,acc,214,0.3644860
6,1,ATTRACTION,NEIGHBOURHOOD,2,precision,118,0.6949153
6,1,ATTRACTION,NEIGHBOURHOOD,2,recall,199,0.4120603
6,1,ATTRACTION,NEIGHBOURHOOD,2,f1,235,0.5173502
6,1,ATTRACTION,all,2,acc,614,0.0521173
6,1,ATTRACTION,all,2,precision,980,0.4551020
6,1,ATTRACTION,all,2,recall,1380,0.3231884
6,1,ATTRACTION,all,2,f1,1914,0.3779661
6,1,TRANSPORTATION,INFO,2,acc,145,0.1793103
6,1,TRANSPORTATION,INFO,2,precision,60,0.4666667
6,1,TRANSPORTATION,INFO,2,recall,132,0.2121212
6,1,TRANSPORTATION,INFO,2,f1,164,0.2916667
6,1,TRANSPORTATION,FROM,2,acc,140,0.0928571
6,1,TRANSPORTATION,FROM,2,precision,84,0.1547619
6,1,TRANSPORTATION,FROM,2,recall,123,0.1056911
6,1,TRANSPORTATION,FROM,2,f1,194,0.1256039
6,1,TRANSPORTATION,TO,2,acc,144,0.1944444
6,1,TRANSPORTATION,TO,2,precision,91,0.3076923
6,1,TRANSPORTATION,TO,2,recall,128,0.2187500
6,1,TRANSPORTATION,TO,2,f1,191,0.2557078
6,1,TRANSPORTATION,STATION,2,acc,144,0.0833333
6,1,TRANSPORTATION,STATION,2,precision,140,0.0857143
6,1,TRANSPORTATION,STATION,2,recall,27,0.4444444
6,1,TRANSPORTATION,STATION,2,f1,155,0.1437126
6,1,TRANSPORTATION,LINE,2,acc,29,0.1379310
6,1,TRANSPORTATION,LINE,2,precision,7,0.5714286
6,1,TRANSPORTATION,LINE,2,recall,31,0.1290323
6,1,TRANSPORTATION,LINE,2,f1,34,0.2105263
6,1,TRANSPORTATION,TYPE,2,acc,214,0.4579439
6,1,TRANSPORTATION,TYPE,2,precision,134,0.7686567
6,1,TRANSPORTATION,TYPE,2,recall,209,0.4928230
6,1,TRANSPORTATION,TYPE,2,f1,240,0.6005831
6,1,TRANSPORTATION,TICKET,2,acc,9,0.1111111
6,1,TRANSPORTATION,TICKET,2,precision,5,0.2000000
6,1,TRANSPORTATION,TICKET,2,recall,5,0.2000000
6,1,TRANSPORTATION,TICKET,2,f1,9,0.2000000
6,1,TRANSPORTATION,all,2,acc,231,0.0216450
6,1,TRANSPORTATION,all,2,precision,521,0.3627639
6,1,TRANSPORTATION,all,2,recall,655,0.2885496
6,1,TRANSPORTATION,all,2,f1,987,0.3214286
6,1,SHOPPING,INFO,2,acc,51,0.1960784
6,1,SHOPPING,INFO,2,precision,21,0.6190476
6,1,SHOPPING,INFO,2,recall,52,0.2500000
6,1,SHOPPING,INFO,2,f1,60,0.3561644
6,1,SHOPPING,TYPE_OF_PLACE,2,acc,53,0.3396226
6,1,SHOPPING,TYPE_OF_PLACE,2,precision,43,0.4186047
6,1,SHOPPING,TYPE_OF_PLACE,2,recall,35,0.5142857
6,1,SHOPPING,TYPE_OF_PLACE,2,f1,60,0.4615385
6,1,SHOPPING,PLACE,2,acc,51,0.1372549
6,1,SHOPPING,PLACE,2,precision,41,0.1951220
6,1,SHOPPING,PLACE,2,recall,28,0.2857143
6,1,SHOPPING,PLACE,2,f1,61,0.2318841
6,1,SHOPPING,NEIGHBOURHOOD,2,acc,43,0.5116279
6,1,SHOPPING,NEIGHBOURHOOD,2,precision,31,0.7096774
6,1,SHOPPING,NEIGHBOURHOOD,2,recall,36,0.6111111
6,1,SHOPPING,NEIGHBOURHOOD,2,f1,45,0.6567164
6,1,SHOPPING,TIME,2,acc,0,-
6,1,SHOPPING,TIME,2,precision,0,-
6,1,SHOPPING,TIME,2,recall,0,-
6,1,SHOPPING,TIME,2,f1,0,-
6,1,SHOPPING,all,2,acc,72,0.0416667
6,1,SHOPPING,all,2,precision,136,0.4485294
6,1,SHOPPING,all,2,recall,151,0.4039735
6,1,SHOPPING,all,2,f1,226,0.4250871
6,1,ACCOMMODATION,INFO,2,acc,99,0.2424242
6,1,ACCOMMODATION,INFO,2,precision,49,0.6326531
6,1,ACCOMMODATION,INFO,2,recall,104,0.2980769
6,1,ACCOMMODATION,INFO,2,f1,122,0.4052288
6,1,ACCOMMODATION,TYPE_OF_PLACE,2,acc,66,0.1818182
6,1,ACCOMMODATION,TYPE_OF_PLACE,2,precision,65,0.1846154
6,1,ACCOMMODATION,TYPE_OF_PLACE,2,recall,16,0.7500000
6,1,ACCOMMODATION,TYPE_OF_PLACE,2,f1,69,0.2962963
6,1,ACCOMMODATION,PLACE,2,acc,113,0.0796460
6,1,ACCOMMODATION,PLACE,2,precision,70,0.1285714
6,1,ACCOMMODATION,PLACE,2,recall,97,0.0927835
6,1,ACCOMMODATION,PLACE,2,f1,158,0.1077844
6,1,ACCOMMODATION,NEIGHBOURHOOD,2,acc,32,0.1250000
6,1,ACCOMMODATION,NEIGHBOURHOOD,2,precision,17,0.2352941
6,1,ACCOMMODATION,NEIGHBOURHOOD,2,recall,19,0.2105263
6,1,ACCOMMODATION,NEIGHBOURHOOD,2,f1,32,0.2222222
6,1,ACCOMMODATION,all,2,acc,118,0.0084746
6,1,ACCOMMODATION,all,2,precision,201,0.2786070
6,1,ACCOMMODATION,all,2,recall,236,0.2372881
6,1,ACCOMMODATION,all,2,f1,381,0.2562929
6,1,basic,total_wall_time,,,,0.1
6,1,basic,sessions,,,,10
6,1,basic,utterances,,,,14878
6,1,basic,wall_time_per_utterance,,,,6.72133351257e-06
6,1,basic,dataset,,,,dstc5_test
6,2,all,all,1,acc,12290,0.0491456
6,2,all,all,1,precision,13464,0.4683601
6,2,all,all,1,recall,28749,0.2193468
6,2,all,all,1,f1,35907,0.2987705
6,2,FOOD,INFO,1,acc,1946,0.3021583
6,2,FOOD,INFO,1,precision,1086,0.6261510
6,2,FOOD,INFO,1,recall,1945,0.3496144
6,2,FOOD,INFO,1,f1,2351,0.4486968
6,2,FOOD,CUISINE,1,acc,776,0.1288660
6,2,FOOD,CUISINE,1,precision,328,0.3323171
6,2,FOOD,CUISINE,1,recall,673,0.1619614
6,2,FOOD,CUISINE,1,f1,892,0.2177822
6,2,FOOD,TYPE_OF_PLACE,1,acc,418,0.1722488
6,2,FOOD,TYPE_OF_PLACE,1,precision,133,0.5789474
6,2,FOOD,TYPE_OF_PLACE,1,recall,378,0.2037037
6,2,FOOD,TYPE_OF_PLACE,1,f1,434,0.3013699
6,2,FOOD,DRINK,1,acc,119,0.0000000
6,2,FOOD,DRINK,1,precision,7,0.0000000
6,2,FOOD,DRINK,1,recall,112,0.0000000
6,2,FOOD,DRINK,1,f1,119,-
6,2,FOOD,PLACE,1,acc,652,0.0429448
6,2,FOOD,PLACE,1,precision,224,0.1250000
6,2,FOOD,PLACE,1,recall,527,0.0531309
6,2,FOOD,PLACE,1,f1,723,0.0745672
6,2,FOOD,MEAL_TIME,1,acc,181,0.0055249
6,2,FOOD,MEAL_TIME,1,precision,173,0.0751445
6,2,FOOD,MEAL_TIME,1,recall,46,0.2826087
6,2,FOOD,MEAL_TIME,1,f1,206,0.1187215
6,2,FOOD,DISH,1,acc,1900,0.1984211
6,2,FOOD,DISH,1,precision,1266,0.3041074
6,2,FOOD,DISH,1,recall,1865,0.2064343
6,2,FOOD,DISH,1,f1,2746,0.2459278
6,2,FOOD,NEIGHBOURHOOD,1,acc,348,0.2471264
6,2,FOOD,NEIGHBOURHOOD,1,precision,129,0.6666667
6,2,FOOD,NEIGHBOURHOOD,1,recall,310,0.2774194
6,2,FOOD,NEIGHBOURHOOD,1,f1,353,0.3917995
6,2,FOOD,all,1,acc,2683,0.0484532
6,2,FOOD,all,1,precision,3346,0.4118350
6,2,FOOD,all,1,recall,5856,0.2353142
6,2,FOOD,all,1,f1,7824,0.2995001
6,2,ATTRACTION,INFO,1,acc,4630,0.2088553
6,2,ATTRACTION,INFO,1,precision,2438,0.5020509
6,2,ATTRACTION,INFO,1,recall,4948,0.2473727
6,2,ATTRACTION,INFO,1,f1,6162,0.3314379
6,2,ATTRACTION,TYPE_OF_PLACE,1,acc,1647,0.2380085
6,2,ATTRACTION,TYPE_OF_PLACE,1,precision,789,0.5145754
6,2,ATTRACTION,TYPE_OF_PLACE,1,recall,1388,0.2925072
6,2,ATTRACTION,TYPE_OF_PLACE,1,f1,1771,0.3729904
6,2,ATTRACTION,ACTIVITY,1,acc,1233,0.0235199
6,2,ATTRACTION,ACTIVITY,1,precision,159,0.2704403
6,2,ATTRACTION,ACTIVITY,1,recall,1233,0.0348743
6,2,ATTRACTION,ACTIVITY,1,f1,1349,0.0617816
6,2,ATTRACTION,PLACE,1,acc,3984,0.1365462
6,2,ATTRACTION,PLACE,1,precision,875,0.6480000
6,2,ATTRACTION,PLACE,1,recall,3987,0.1422122
6,2,ATTRACTION,PLACE,1,f1,4295,0.2332374
6,2,ATTRACTION,TIME,1,acc,473,0.1162791
6,2,ATTRACTION,TIME,1,precision,339,0.1681416
6,2,ATTRACTION,TIME,1,recall,300,0.1900000
6,2,ATTRACTION,TIME,1,f1,582,0.1784038
6,2,ATTRACTION,NEIGHBOURHOOD,1,acc,1902,0.3133544
6,2,ATTRACTION,NEIGHBOURHOOD,1,precision,830,0.7518072
6,2,ATTRACTION,NEIGHBOURHOOD,1,recall,1843,0.3385784
6,2,ATTRACTION,NEIGHBOURHOOD,1,f1,2049,0.4668911
6,2,ATTRACTION,all,1,acc,5949,0.0517734
6,2,ATTRACTION,all,1,precision,5430,0.5379374
6,2,ATTRACTION,all,1,recall,13699,0.2132272
6,2,ATTRACTION,all,1,f1,16208,0.3054002
6,2,TRANSPORTATION,INFO,1,acc,1246,0.1653291
6,2,TRANSPORTATION,INFO,1,precision,437,0.4965675
6,2,TRANSPORTATION,INFO,1,recall,1195,0.1815900
6,2,TRANSPORTATION,INFO,1,f1,1415,0.2659314
6,2,TRANSPORTATION,FROM,1,acc,1117,0.0626679
6,2,TRANSPORTATION,FROM,1,precision,524,0.1335878
6,2,TRANSPORTATION,FROM,1,recall,1055,0.0663507
6,2,TRANSPORTATION,FROM,1,f1,1509,0.0886637
6,2,TRANSPORTATION,TO,1,acc,1157,0.1080380
6,2,TRANSPORTATION,TO,1,precision,478,0.2635983
6,2,TRANSPORTATION,TO,1,recall,1081,0.1165587
6,2,TRANSPORTATION,TO,1,f1,1433,0.1616421
6,2,TRANSPORTATION,STATION,1,acc,269,0.0000000
6,2,TRANSPORTATION,STATION,1,precision,0,-
6,2,TRANSPORTATION,STATION,1,recall,269,0.0000000
6,2,TRANSPORTATION,STATION,1,f1,269,-
6,2,TRANSPORTATION,LINE,1,acc,242,0.0000000
6,2,TRANSPORTATION,LINE,1,precision,0,-
6,2,TRANSPORTATION,LINE,1,recall,263,0.0000000
6,2,TRANSPORTATION,LINE,1,f1,263,-
6,2,TRANSPORTATION,TYPE,1,acc,1900,0.4457895
6,2,TRANSPORTATION,TYPE,1,precision,1610,0.5515528
6,2,TRANSPORTATION,TYPE,1,recall,1771,0.5014116
6,2,TRANSPORTATION,TYPE,1,f1,2493,0.5252884
6,2,TRANSPORTATION,TICKET,1,acc,43,0.1860465
6,2,TRANSPORTATION,TICKET,1,precision,8,1.0000000
6,2,TRANSPORTATION,TICKET,1,recall,43,0.1860465
6,2,TRANSPORTATION,TICKET,1,f1,43,0.3137255
6,2,TRANSPORTATION,all,1,acc,1940,0.0474227
6,2,TRANSPORTATION,all,1,precision,3057,0.4281976
6,2,TRANSPORTATION,all,1,recall,5677,0.2305795
6,2,TRANSPORTATION,all,1,f1,7425,0.2997481
6,2,SHOPPING,INFO,1,acc,595,0.1563025
6,2,SHOPPING,INFO,1,precision,196,0.5459184
6,2,SHOPPING,INFO,1,recall,603,0.1774461
6,2,SHOPPING,INFO,1,f1,692,0.2678348
6,2,SHOPPING,TYPE_OF_PLACE,1,acc,346,0.0606936
6,2,SHOPPING,TYPE_OF_PLACE,1,precision,42,0.5000000
6,2,SHOPPING,TYPE_OF_PLACE,1,recall,331,0.0634441
6,2,SHOPPING,TYPE_OF_PLACE,1,f1,352,0.1126005
6,2,SHOPPING,PLACE,1,acc,332,0.1265060
6,2,SHOPPING,PLACE,1,precision,169,0.3372781
6,2,SHOPPING,PLACE,1,recall,277,0.2057762
6,2,SHOPPING,PLACE,1,f1,389,0.2556054
6,2,SHOPPING,NEIGHBOURHOOD,1,acc,410,0.3097561
6,2,SHOPPING,NEIGHBOURHOOD,1,precision,210,0.6047619
6,2,SHOPPING,NEIGHBOURHOOD,1,recall,330,0.3848485
6,2,SHOPPING,NEIGHBOURHOOD,1,f1,413,0.4703704
6,2,SHOPPING,TIME,1,acc,0,-
6,2,SHOPPING,TIME,1,precision,0,-
6,2,SHOPPING,TIME,1,recall,0,-
6,2,SHOPPING,TIME,1,f1,0,-
6,2,SHOPPING,all,1,acc,745,0.0577181
6,2,SHOPPING,all,1,precision,617,0.5056726
6,2,SHOPPING,all,1,recall,1541,0.2024659
6,2,SHOPPING,all,1,f1,1846,0.2891566
6,2,ACCOMMODATION,INFO,1,acc,845,0.2449704
6,2,ACCOMMODATION,INFO,1,precision,325,0.7384615
6,2,ACCOMMODATION,INFO,1,recall,917,0.2617230
6,2,ACCOMMODATION,INFO,1,f1,1002,0.3864734
6,2,ACCOMMODATION,TYPE_OF_PLACE,1,acc,279,0.1039427
6,2,ACCOMMODATION,TYPE_OF_PLACE,1,precision,190,0.1526316
6,2,ACCOMMODATION,TYPE_OF_PLACE,1,recall,140,0.2071429
6,2,ACCOMMODATION,TYPE_OF_PLACE,1,f1,301,0.1757576
6,2,ACCOMMODATION,PLACE,1,acc,844,0.0699052
6,2,ACCOMMODATION,PLACE,1,precision,341,0.1730205
6,2,ACCOMMODATION,PLACE,1,recall,782,0.0754476
6,2,ACCOMMODATION,PLACE,1,f1,1064,0.1050757
6,2,ACCOMMODATION,NEIGHBOURHOOD,1,acc,237,0.2447257
6,2,ACCOMMODATION,NEIGHBOURHOOD,1,precision,158,0.3670886
6,2,ACCOMMODATION,NEIGHBOURHOOD,1,recall,137,0.4233577
6,2,ACCOMMODATION,NEIGHBOURHOOD,1,f1,237,0.3932203
6,2,ACCOMMODATION,all,1,acc,973,0.0318602
6,2,ACCOMMODATION,all,1,precision,1014,0.3806706
6,2,ACCOMMODATION,all,1,recall,1976,0.1953441
6,2,ACCOMMODATION,all,1,f1,2604,0.2581940
6,2,all,all,2,acc,1307,0.0642693
6,2,all,all,2,precision,1650,0.4757576
6,2,all,all,2,recall,2993,0.2622787
6,2,all,all,2,f1,3858,0.3381434
6,2,FOOD,INFO,2,acc,190,0.3421053
